mediaID,deploymentID,captureMethod,timestamp,filePath,filePublic,fileName,fileMediatype,exifData,favorite,mediaComments
P1630263,test-LOCATION-test-DATE-test-CAMERA,activityDetection,2023-10-07T09:32:03-0600,/Volumes/LUMIX/DCIM/163_PANA,True,P1630263.JPG,image/jpeg,"{'SourceFile': '/Volumes/LUMIX/DCIM/163_PANA/P1630263.JPG', 'ExifTool:ExifToolVersion': 12.65, 'File:FileName': 'P1630263.JPG', 'File:Directory': '/Volumes/LUMIX/DCIM/163_PANA', 'File:FileSize': 1482240, 'File:FileModifyDate': '2023:10:07 10:32:03-05:00', 'File:FileAccessDate': '2024:02:18 20:52:08-06:00', 'File:FileInodeChangeDate': '2023:10:07 10:32:03-05:00', 'File:FilePermissions': 100700, 'File:FileType': 'JPEG', 'File:FileTypeExtension': 'JPG', 'File:MIMEType': 'image/jpeg', 'File:ExifByteOrder': 'II', 'File:ImageWidth': 4608, 'File:ImageHeight': 3456, 'File:EncodingProcess': 0, 'File:BitsPerSample': 8, 'File:ColorComponents': 3, 'File:YCbCrSubSampling': '2 1', 'EXIF:Make': 'Panasonic', 'EXIF:Model': 'DMC-GH4', 'EXIF:Orientation': 8, 'EXIF:XResolution': 180, 'EXIF:YResolution': 180, 'EXIF:ResolutionUnit': 2, 'EXIF:Software': 'Ver.2.4', 'EXIF:ModifyDate': '2023:10:07 09:32:03', 'EXIF:YCbCrPositioning': 2, 'EXIF:ExposureTime': 0.001, 'EXIF:FNumber': 6.3, 'EXIF:ExposureProgram': 1, 'EXIF:ISO': 200, 'EXIF:SensitivityType': 1, 'EXIF:ExifVersion': '0230', 'EXIF:DateTimeOriginal': '2023:10:07 09:32:03', 'EXIF:CreateDate': '2023:10:07 09:32:03', 'EXIF:ComponentsConfiguration': '1 2 3 0', 'EXIF:CompressedBitsPerPixel': 2, 'EXIF:ExposureCompensation': 0, 'EXIF:MaxApertureValue': 5.60349959251741, 'EXIF:MeteringMode': 5, 'EXIF:LightSource': 0, 'EXIF:Flash': 16, 'EXIF:FocalLength': 175, 'EXIF:SubSecTime': 496, 'EXIF:SubSecTimeOriginal': 496, 'EXIF:SubSecTimeDigitized': 496, 'EXIF:FlashpixVersion': '0100', 'EXIF:ColorSpace': 1, 'EXIF:ExifImageWidth': 4608, 'EXIF:ExifImageHeight': 3456, 'EXIF:InteropIndex': 'R98', 'EXIF:InteropVersion': '0100', 'EXIF:SensingMethod': 2, 'EXIF:FileSource': 3, 'EXIF:SceneType': 1, 'EXIF:CustomRendered': 1, 'EXIF:ExposureMode': 1, 'EXIF:WhiteBalance': 0, 'EXIF:DigitalZoomRatio': 0, 'EXIF:FocalLengthIn35mmFormat': 350, 'EXIF:SceneCaptureType': 0, 'EXIF:GainControl': 1, 'EXIF:Contrast': 0, 'EXIF:Saturation': 1, 'EXIF:Sharpness': 1, 'EXIF:Compression': 6, 'EXIF:ThumbnailOffset': 31232, 'EXIF:ThumbnailLength': 3919, 'EXIF:ThumbnailImage': '(Binary data 3919 bytes, use -b option to extract)', 'MakerNotes:ImageQuality': 7, 'MakerNotes:FirmwareVersion': '0 2 4 0', 'MakerNotes:WhiteBalance': 1, 'MakerNotes:FocusMode': 5, 'MakerNotes:AFAreaMode': '0 49', 'MakerNotes:ImageStabilization': 2, 'MakerNotes:MacroMode': 2, 'MakerNotes:ShootingMode': 11, 'MakerNotes:Audio': 2, 'MakerNotes:DataDump': '(Binary data 24584 bytes, use -b option to extract)', 'MakerNotes:FlashBias': 0, 'MakerNotes:InternalSerialNumber': 'X151407110028\\I', 'MakerNotes:PanasonicExifVersion': '0408', 'MakerNotes:VideoFrameRate': 0, 'MakerNotes:ColorEffect': 1, 'MakerNotes:TimeSincePowerOn': 3580.94, 'MakerNotes:BurstMode': 0, 'MakerNotes:SequenceNumber': 0, 'MakerNotes:ContrastMode': 1, 'MakerNotes:NoiseReduction': 65531, 'MakerNotes:SelfTimer': 1, 'MakerNotes:Rotation': 8, 'MakerNotes:AFAssistLamp': 2, 'MakerNotes:ColorMode': 0, 'MakerNotes:OpticalZoomMode': 1, 'MakerNotes:ConversionLens': 1, 'MakerNotes:TravelDay': 65535, 'MakerNotes:BatteryLevel': 2, 'MakerNotes:Contrast': 0, 'MakerNotes:WorldTimeLocation': 1, 'MakerNotes:ProgramISO': 200, 'MakerNotes:AdvancedSceneType': 1, 'MakerNotes:FacesDetected': 0, 'MakerNotes:Saturation': -3, 'MakerNotes:Sharpness': -4, 'MakerNotes:JPEGQuality': 3, 'MakerNotes:ColorTempKelvin': 5800, 'MakerNotes:BracketSettings': 0, 'MakerNotes:WBShiftAB': 0, 'MakerNotes:WBShiftGM': 0, 'MakerNotes:FlashCurtain': 0, 'MakerNotes:LongExposureNoiseReduction': 1, 'MakerNotes:PanasonicImageWidth': 4608, 'MakerNotes:PanasonicImageHeight': 3456, 'MakerNotes:AFPointPosition': '0.5 0.5', 'MakerNotes:NumFacePositions': 0, 'MakerNotes:LensType': 'LUMIX G VARIO PZ 45-175/F4.0-5.6', 'MakerNotes:LensSerialNumber': '17KI808C028N', 'MakerNotes:AccessoryType': 'NO-ACCESSORY', 'MakerNotes:AccessorySerialNumber': '0000000', 'MakerNotes:LensFirmwareVersion': '0 1 3 0', 'MakerNotes:FacesRecognized': 0, 'MakerNotes:Title': '', 'MakerNotes:BabyName': '', 'MakerNotes:Location': '', 'MakerNotes:Country': '', 'MakerNotes:State': '', 'MakerNotes:City': '', 'MakerNotes:Landmark': '', 'MakerNotes:IntelligentResolution': 2, 'MakerNotes:HDRShot': 0, 'MakerNotes:BurstSpeed': 0, 'MakerNotes:IntelligentD-Range': 3, 'MakerNotes:ClearRetouch': 0, 'MakerNotes:City2': '', 'MakerNotes:PhotoStyle': 1, 'MakerNotes:ShadingCompensation': 0, 'MakerNotes:WBShiftIntelligentAuto': 0, 'MakerNotes:AccelerometerZ': -7, 'MakerNotes:AccelerometerX': -274, 'MakerNotes:AccelerometerY': -12, 'MakerNotes:CameraOrientation': 3, 'MakerNotes:RollAngle': -94.2, 'MakerNotes:PitchAngle': 6, 'MakerNotes:WBShiftCreativeControl': 0, 'MakerNotes:TimerRecording': 0, 'MakerNotes:InternalNDFilter': 0, 'MakerNotes:HDR': 0, 'MakerNotes:ShutterType': 1, 'MakerNotes:FilterEffect': '0 0', 'MakerNotes:ClearRetouchValue': 'undef', 'MakerNotes:OutputLUT': '(Binary data 864 bytes, use -b option to extract)', 'MakerNotes:TouchAE': 0, 'MakerNotes:MonochromeFilterEffect': 0, 'MakerNotes:HighlightShadow': '-2 2', 'MakerNotes:TimeStamp': '2023:10:07 15:32:03', 'MakerNotes:VideoBurstResolution': 1, 'MakerNotes:MultiExposure': 1, 'MakerNotes:RedEyeRemoval': 0, 'MakerNotes:VideoBurstMode': 1, 'MakerNotes:TimeLapseShotNumber': 0, 'MakerNotes:MakerNoteVersion': '0148', 'MakerNotes:SceneMode': 0, 'MakerNotes:HighlightWarning': 1, 'MakerNotes:DarkFocusEnvironment': 1, 'MakerNotes:WBRedLevel': 2526, 'MakerNotes:WBGreenLevel': 1024, 'MakerNotes:WBBlueLevel': 1845, 'MakerNotes:TextStamp': 1, 'MakerNotes:BabyAge': '9999:99:99 00:00:00', 'PrintIM:PrintIMVersion': '0250', 'MPF:MPFVersion': '0100', 'MPF:NumberOfImages': 2, 'MPF:MPImageFlags': 8, 'MPF:MPImageFormat': 0, 'MPF:MPImageType': 65538, 'MPF:MPImageLength': 153166, 'MPF:MPImageStart': 1328640, 'MPF:DependentImage1EntryNumber': 0, 'MPF:DependentImage2EntryNumber': 0, 'MPF:PreviewImage': '(Binary data 153166 bytes, use -b option to extract)', 'Composite:Aperture': 6.3, 'Composite:BlueBalance': 1.8017578125, 'Composite:ImageSize': '4608 3456', 'Composite:LensID': 'LUMIX G VARIO PZ 45-175/F4.0-5.6', 'Composite:Megapixels': 15.925248, 'Composite:RedBalance': 2.466796875, 'Composite:ScaleFactor35efl': 2, 'Composite:ShutterSpeed': 0.001, 'Composite:SubSecCreateDate': '2023:10:07 09:32:03.496', 'Composite:SubSecDateTimeOriginal': '2023:10:07 09:32:03.496', 'Composite:SubSecModifyDate': '2023:10:07 09:32:03.496', 'Composite:AdvancedSceneMode': 'DMC-GH4 0 1', 'Composite:CircleOfConfusion': 0.0150231303144333, 'Composite:FOV': 5.88809767343859, 'Composite:FocalLength35efl': 350, 'Composite:HyperfocalDistance': 323.575114464717, 'Composite:LightValue': 14.2764879418872}",,
P1630264,test-LOCATION-test-DATE-test-CAMERA,activityDetection,2023-10-07T09:32:05-0600,/Volumes/LUMIX/DCIM/163_PANA,True,P1630264.JPG,image/jpeg,"{'SourceFile': '/Volumes/LUMIX/DCIM/163_PANA/P1630264.JPG', 'ExifTool:ExifToolVersion': 12.65, 'File:FileName': 'P1630264.JPG', 'File:Directory': '/Volumes/LUMIX/DCIM/163_PANA', 'File:FileSize': 1449472, 'File:FileModifyDate': '2023:10:07 10:32:05-05:00', 'File:FileAccessDate': '2023:10:07 10:32:04-05:00', 'File:FileInodeChangeDate': '2023:10:07 10:32:05-05:00', 'File:FilePermissions': 100700, 'File:FileType': 'JPEG', 'File:FileTypeExtension': 'JPG', 'File:MIMEType': 'image/jpeg', 'File:ExifByteOrder': 'II', 'File:ImageWidth': 4608, 'File:ImageHeight': 3456, 'File:EncodingProcess': 0, 'File:BitsPerSample': 8, 'File:ColorComponents': 3, 'File:YCbCrSubSampling': '2 1', 'EXIF:Make': 'Panasonic', 'EXIF:Model': 'DMC-GH4', 'EXIF:Orientation': 8, 'EXIF:XResolution': 180, 'EXIF:YResolution': 180, 'EXIF:ResolutionUnit': 2, 'EXIF:Software': 'Ver.2.4', 'EXIF:ModifyDate': '2023:10:07 09:32:05', 'EXIF:YCbCrPositioning': 2, 'EXIF:ExposureTime': 0.001, 'EXIF:FNumber': 6.3, 'EXIF:ExposureProgram': 1, 'EXIF:ISO': 200, 'EXIF:SensitivityType': 1, 'EXIF:ExifVersion': '0230', 'EXIF:DateTimeOriginal': '2023:10:07 09:32:05', 'EXIF:CreateDate': '2023:10:07 09:32:05', 'EXIF:ComponentsConfiguration': '1 2 3 0', 'EXIF:CompressedBitsPerPixel': 2, 'EXIF:ExposureCompensation': 0, 'EXIF:MaxApertureValue': 5.60349959251741, 'EXIF:MeteringMode': 5, 'EXIF:LightSource': 0, 'EXIF:Flash': 16, 'EXIF:FocalLength': 175, 'EXIF:SubSecTime': 906, 'EXIF:SubSecTimeOriginal': 906, 'EXIF:SubSecTimeDigitized': 906, 'EXIF:FlashpixVersion': '0100', 'EXIF:ColorSpace': 1, 'EXIF:ExifImageWidth': 4608, 'EXIF:ExifImageHeight': 3456, 'EXIF:InteropIndex': 'R98', 'EXIF:InteropVersion': '0100', 'EXIF:SensingMethod': 2, 'EXIF:FileSource': 3, 'EXIF:SceneType': 1, 'EXIF:CustomRendered': 1, 'EXIF:ExposureMode': 1, 'EXIF:WhiteBalance': 0, 'EXIF:DigitalZoomRatio': 0, 'EXIF:FocalLengthIn35mmFormat': 350, 'EXIF:SceneCaptureType': 0, 'EXIF:GainControl': 1, 'EXIF:Contrast': 0, 'EXIF:Saturation': 1, 'EXIF:Sharpness': 1, 'EXIF:Compression': 6, 'EXIF:ThumbnailOffset': 31232, 'EXIF:ThumbnailLength': 3719, 'EXIF:ThumbnailImage': '(Binary data 3719 bytes, use -b option to extract)', 'MakerNotes:ImageQuality': 7, 'MakerNotes:FirmwareVersion': '0 2 4 0', 'MakerNotes:WhiteBalance': 1, 'MakerNotes:FocusMode': 5, 'MakerNotes:AFAreaMode': '0 49', 'MakerNotes:ImageStabilization': 2, 'MakerNotes:MacroMode': 2, 'MakerNotes:ShootingMode': 11, 'MakerNotes:Audio': 2, 'MakerNotes:DataDump': '(Binary data 24584 bytes, use -b option to extract)', 'MakerNotes:FlashBias': 0, 'MakerNotes:InternalSerialNumber': 'X151407110028\\I', 'MakerNotes:PanasonicExifVersion': '0408', 'MakerNotes:VideoFrameRate': 0, 'MakerNotes:ColorEffect': 1, 'MakerNotes:TimeSincePowerOn': 3583.36, 'MakerNotes:BurstMode': 0, 'MakerNotes:SequenceNumber': 0, 'MakerNotes:ContrastMode': 1, 'MakerNotes:NoiseReduction': 65531, 'MakerNotes:SelfTimer': 1, 'MakerNotes:Rotation': 8, 'MakerNotes:AFAssistLamp': 2, 'MakerNotes:ColorMode': 0, 'MakerNotes:OpticalZoomMode': 1, 'MakerNotes:ConversionLens': 1, 'MakerNotes:TravelDay': 65535, 'MakerNotes:BatteryLevel': 2, 'MakerNotes:Contrast': 0, 'MakerNotes:WorldTimeLocation': 1, 'MakerNotes:ProgramISO': 200, 'MakerNotes:AdvancedSceneType': 1, 'MakerNotes:FacesDetected': 0, 'MakerNotes:Saturation': -3, 'MakerNotes:Sharpness': -4, 'MakerNotes:JPEGQuality': 3, 'MakerNotes:ColorTempKelvin': 5800, 'MakerNotes:BracketSettings': 0, 'MakerNotes:WBShiftAB': 0, 'MakerNotes:WBShiftGM': 0, 'MakerNotes:FlashCurtain': 0, 'MakerNotes:LongExposureNoiseReduction': 1, 'MakerNotes:PanasonicImageWidth': 4608, 'MakerNotes:PanasonicImageHeight': 3456, 'MakerNotes:AFPointPosition': '0.5 0.5', 'MakerNotes:NumFacePositions': 0, 'MakerNotes:LensType': 'LUMIX G VARIO PZ 45-175/F4.0-5.6', 'MakerNotes:LensSerialNumber': '17KI808C028N', 'MakerNotes:AccessoryType': 'NO-ACCESSORY', 'MakerNotes:AccessorySerialNumber': '0000000', 'MakerNotes:LensFirmwareVersion': '0 1 3 0', 'MakerNotes:FacesRecognized': 0, 'MakerNotes:Title': '', 'MakerNotes:BabyName': '', 'MakerNotes:Location': '', 'MakerNotes:Country': '', 'MakerNotes:State': '', 'MakerNotes:City': '', 'MakerNotes:Landmark': '', 'MakerNotes:IntelligentResolution': 2, 'MakerNotes:HDRShot': 0, 'MakerNotes:BurstSpeed': 0, 'MakerNotes:IntelligentD-Range': 3, 'MakerNotes:ClearRetouch': 0, 'MakerNotes:City2': '', 'MakerNotes:PhotoStyle': 1, 'MakerNotes:ShadingCompensation': 0, 'MakerNotes:WBShiftIntelligentAuto': 0, 'MakerNotes:AccelerometerZ': -5, 'MakerNotes:AccelerometerX': -275, 'MakerNotes:AccelerometerY': -13, 'MakerNotes:CameraOrientation': 3, 'MakerNotes:RollAngle': -93.7, 'MakerNotes:PitchAngle': 6.2, 'MakerNotes:WBShiftCreativeControl': 0, 'MakerNotes:TimerRecording': 0, 'MakerNotes:InternalNDFilter': 0, 'MakerNotes:HDR': 0, 'MakerNotes:ShutterType': 1, 'MakerNotes:FilterEffect': '0 0', 'MakerNotes:ClearRetouchValue': 'undef', 'MakerNotes:OutputLUT': '(Binary data 864 bytes, use -b option to extract)', 'MakerNotes:TouchAE': 0, 'MakerNotes:MonochromeFilterEffect': 0, 'MakerNotes:HighlightShadow': '-2 2', 'MakerNotes:TimeStamp': '2023:10:07 15:32:05', 'MakerNotes:VideoBurstResolution': 1, 'MakerNotes:MultiExposure': 1, 'MakerNotes:RedEyeRemoval': 0, 'MakerNotes:VideoBurstMode': 1, 'MakerNotes:TimeLapseShotNumber': 0, 'MakerNotes:MakerNoteVersion': '0148', 'MakerNotes:SceneMode': 0, 'MakerNotes:HighlightWarning': 1, 'MakerNotes:DarkFocusEnvironment': 1, 'MakerNotes:WBRedLevel': 2526, 'MakerNotes:WBGreenLevel': 1024, 'MakerNotes:WBBlueLevel': 1845, 'MakerNotes:TextStamp': 1, 'MakerNotes:BabyAge': '9999:99:99 00:00:00', 'PrintIM:PrintIMVersion': '0250', 'MPF:MPFVersion': '0100', 'MPF:NumberOfImages': 2, 'MPF:MPImageFlags': 8, 'MPF:MPImageFormat': 0, 'MPF:MPImageType': 65538, 'MPF:MPImageLength': 147627, 'MPF:MPImageStart': 1301504, 'MPF:DependentImage1EntryNumber': 0, 'MPF:DependentImage2EntryNumber': 0, 'MPF:PreviewImage': '(Binary data 147627 bytes, use -b option to extract)', 'Composite:Aperture': 6.3, 'Composite:BlueBalance': 1.8017578125, 'Composite:ImageSize': '4608 3456', 'Composite:LensID': 'LUMIX G VARIO PZ 45-175/F4.0-5.6', 'Composite:Megapixels': 15.925248, 'Composite:RedBalance': 2.466796875, 'Composite:ScaleFactor35efl': 2, 'Composite:ShutterSpeed': 0.001, 'Composite:SubSecCreateDate': '2023:10:07 09:32:05.906', 'Composite:SubSecDateTimeOriginal': '2023:10:07 09:32:05.906', 'Composite:SubSecModifyDate': '2023:10:07 09:32:05.906', 'Composite:AdvancedSceneMode': 'DMC-GH4 0 1', 'Composite:CircleOfConfusion': 0.0150231303144333, 'Composite:FOV': 5.88809767343859, 'Composite:FocalLength35efl': 350, 'Composite:HyperfocalDistance': 323.575114464717, 'Composite:LightValue': 14.2764879418872}",,
P1630310,test-LOCATION-test-DATE-test-CAMERA,activityDetection,2023-10-07T09:38:57-0600,/Volumes/LUMIX/DCIM/163_PANA,True,P1630310.JPG,image/jpeg,"{'SourceFile': '/Volumes/LUMIX/DCIM/163_PANA/P1630310.JPG', 'ExifTool:ExifToolVersion': 12.65, 'File:FileName': 'P1630310.JPG', 'File:Directory': '/Volumes/LUMIX/DCIM/163_PANA', 'File:FileSize': 4098048, 'File:FileModifyDate': '2023:10:07 10:38:57-05:00', 'File:FileAccessDate': '2024:02:18 20:09:48-06:00', 'File:FileInodeChangeDate': '2023:10:07 10:38:57-05:00', 'File:FilePermissions': 100700, 'File:FileType': 'JPEG', 'File:FileTypeExtension': 'JPG', 'File:MIMEType': 'image/jpeg', 'File:ExifByteOrder': 'II', 'File:ImageWidth': 4608, 'File:ImageHeight': 3456, 'File:EncodingProcess': 0, 'File:BitsPerSample': 8, 'File:ColorComponents': 3, 'File:YCbCrSubSampling': '2 1', 'EXIF:Make': 'Panasonic', 'EXIF:Model': 'DMC-GH4', 'EXIF:Orientation': 1, 'EXIF:XResolution': 180, 'EXIF:YResolution': 180, 'EXIF:ResolutionUnit': 2, 'EXIF:Software': 'Ver.2.4', 'EXIF:ModifyDate': '2023:10:07 09:38:57', 'EXIF:YCbCrPositioning': 2, 'EXIF:ExposureTime': 0.0015625, 'EXIF:FNumber': 7.1, 'EXIF:ExposureProgram': 1, 'EXIF:ISO': 200, 'EXIF:SensitivityType': 1, 'EXIF:ExifVersion': '0230', 'EXIF:DateTimeOriginal': '2023:10:07 09:38:57', 'EXIF:CreateDate': '2023:10:07 09:38:57', 'EXIF:ComponentsConfiguration': '1 2 3 0', 'EXIF:CompressedBitsPerPixel': 2, 'EXIF:ExposureCompensation': 0, 'EXIF:MaxApertureValue': 5.32251966506624, 'EXIF:MeteringMode': 5, 'EXIF:LightSource': 0, 'EXIF:Flash': 16, 'EXIF:FocalLength': 100, 'EXIF:SubSecTime': '043', 'EXIF:SubSecTimeOriginal': '043', 'EXIF:SubSecTimeDigitized': '043', 'EXIF:FlashpixVersion': '0100', 'EXIF:ColorSpace': 1, 'EXIF:ExifImageWidth': 4608, 'EXIF:ExifImageHeight': 3456, 'EXIF:InteropIndex': 'R98', 'EXIF:InteropVersion': '0100', 'EXIF:SensingMethod': 2, 'EXIF:FileSource': 3, 'EXIF:SceneType': 1, 'EXIF:CustomRendered': 1, 'EXIF:ExposureMode': 1, 'EXIF:WhiteBalance': 0, 'EXIF:DigitalZoomRatio': 0, 'EXIF:FocalLengthIn35mmFormat': 200, 'EXIF:SceneCaptureType': 0, 'EXIF:GainControl': 1, 'EXIF:Contrast': 0, 'EXIF:Saturation': 1, 'EXIF:Sharpness': 1, 'EXIF:Compression': 6, 'EXIF:ThumbnailOffset': 31232, 'EXIF:ThumbnailLength': 7544, 'EXIF:ThumbnailImage': '(Binary data 7544 bytes, use -b option to extract)', 'MakerNotes:ImageQuality': 7, 'MakerNotes:FirmwareVersion': '0 2 4 0', 'MakerNotes:WhiteBalance': 1, 'MakerNotes:FocusMode': 2, 'MakerNotes:AFAreaMode': '0 49', 'MakerNotes:ImageStabilization': 2, 'MakerNotes:MacroMode': 2, 'MakerNotes:ShootingMode': 11, 'MakerNotes:Audio': 2, 'MakerNotes:DataDump': '(Binary data 24584 bytes, use -b option to extract)', 'MakerNotes:FlashBias': 0, 'MakerNotes:InternalSerialNumber': 'X151407110028\\I', 'MakerNotes:PanasonicExifVersion': '0408', 'MakerNotes:VideoFrameRate': 0, 'MakerNotes:ColorEffect': 1, 'MakerNotes:TimeSincePowerOn': 3994.48, 'MakerNotes:BurstMode': 0, 'MakerNotes:SequenceNumber': 0, 'MakerNotes:ContrastMode': 1, 'MakerNotes:NoiseReduction': 65531, 'MakerNotes:SelfTimer': 1, 'MakerNotes:Rotation': 1, 'MakerNotes:AFAssistLamp': 2, 'MakerNotes:ColorMode': 0, 'MakerNotes:OpticalZoomMode': 1, 'MakerNotes:ConversionLens': 1, 'MakerNotes:TravelDay': 65535, 'MakerNotes:BatteryLevel': 2, 'MakerNotes:Contrast': 0, 'MakerNotes:WorldTimeLocation': 1, 'MakerNotes:ProgramISO': 200, 'MakerNotes:AdvancedSceneType': 1, 'MakerNotes:FacesDetected': 0, 'MakerNotes:Saturation': -3, 'MakerNotes:Sharpness': -4, 'MakerNotes:JPEGQuality': 3, 'MakerNotes:ColorTempKelvin': 5300, 'MakerNotes:BracketSettings': 0, 'MakerNotes:WBShiftAB': 0, 'MakerNotes:WBShiftGM': 0, 'MakerNotes:FlashCurtain': 0, 'MakerNotes:LongExposureNoiseReduction': 1, 'MakerNotes:PanasonicImageWidth': 4608, 'MakerNotes:PanasonicImageHeight': 3456, 'MakerNotes:AFPointPosition': '16777216 16777216', 'MakerNotes:NumFacePositions': 0, 'MakerNotes:LensType': 'LUMIX G VARIO PZ 45-175/F4.0-5.6', 'MakerNotes:LensSerialNumber': '17KI808C028N', 'MakerNotes:AccessoryType': 'NO-ACCESSORY', 'MakerNotes:AccessorySerialNumber': '0000000', 'MakerNotes:LensFirmwareVersion': '0 1 3 0', 'MakerNotes:FacesRecognized': 0, 'MakerNotes:Title': '', 'MakerNotes:BabyName': '', 'MakerNotes:Location': '', 'MakerNotes:Country': '', 'MakerNotes:State': '', 'MakerNotes:City': '', 'MakerNotes:Landmark': '', 'MakerNotes:IntelligentResolution': 2, 'MakerNotes:HDRShot': 0, 'MakerNotes:BurstSpeed': 0, 'MakerNotes:IntelligentD-Range': 3, 'MakerNotes:ClearRetouch': 0, 'MakerNotes:City2': '', 'MakerNotes:PhotoStyle': 1, 'MakerNotes:ShadingCompensation': 0, 'MakerNotes:WBShiftIntelligentAuto': 0, 'MakerNotes:AccelerometerZ': 280, 'MakerNotes:AccelerometerX': -1, 'MakerNotes:AccelerometerY': 65, 'MakerNotes:CameraOrientation': 0, 'MakerNotes:RollAngle': 1.1, 'MakerNotes:PitchAngle': -10, 'MakerNotes:WBShiftCreativeControl': 0, 'MakerNotes:TimerRecording': 0, 'MakerNotes:InternalNDFilter': 0, 'MakerNotes:HDR': 0, 'MakerNotes:ShutterType': 1, 'MakerNotes:FilterEffect': '0 0', 'MakerNotes:ClearRetouchValue': 'undef', 'MakerNotes:OutputLUT': '(Binary data 864 bytes, use -b option to extract)', 'MakerNotes:TouchAE': 0, 'MakerNotes:MonochromeFilterEffect': 0, 'MakerNotes:HighlightShadow': '-2 2', 'MakerNotes:TimeStamp': '2023:10:07 15:38:57', 'MakerNotes:VideoBurstResolution': 1, 'MakerNotes:MultiExposure': 1, 'MakerNotes:RedEyeRemoval': 0, 'MakerNotes:VideoBurstMode': 1, 'MakerNotes:TimeLapseShotNumber': 0, 'MakerNotes:MakerNoteVersion': '0148', 'MakerNotes:SceneMode': 0, 'MakerNotes:HighlightWarning': 1, 'MakerNotes:DarkFocusEnvironment': 1, 'MakerNotes:WBRedLevel': 2426, 'MakerNotes:WBGreenLevel': 1024, 'MakerNotes:WBBlueLevel': 1943, 'MakerNotes:TextStamp': 1, 'MakerNotes:BabyAge': '9999:99:99 00:00:00', 'PrintIM:PrintIMVersion': '0250', 'MPF:MPFVersion': '0100', 'MPF:NumberOfImages': 2, 'MPF:MPImageFlags': 8, 'MPF:MPImageFormat': 0, 'MPF:MPImageType': 65538, 'MPF:MPImageLength': 522715, 'MPF:MPImageStart': 3575296, 'MPF:DependentImage1EntryNumber': 0, 'MPF:DependentImage2EntryNumber': 0, 'MPF:PreviewImage': '(Binary data 522715 bytes, use -b option to extract)', 'Composite:Aperture': 7.1, 'Composite:BlueBalance': 1.8974609375, 'Composite:ImageSize': '4608 3456', 'Composite:LensID': 'LUMIX G VARIO PZ 45-175/F4.0-5.6', 'Composite:Megapixels': 15.925248, 'Composite:RedBalance': 2.369140625, 'Composite:ScaleFactor35efl': 2, 'Composite:ShutterSpeed': 0.0015625, 'Composite:SubSecCreateDate': '2023:10:07 09:38:57.043', 'Composite:SubSecDateTimeOriginal': '2023:10:07 09:38:57.043', 'Composite:SubSecModifyDate': '2023:10:07 09:38:57.043', 'Composite:AdvancedSceneMode': 'DMC-GH4 0 1', 'Composite:CircleOfConfusion': 0.0150231303144333, 'Composite:FOV': 10.2855378035906, 'Composite:FocalLength35efl': 200, 'Composite:HyperfocalDistance': 93.7521458408837, 'Composite:LightValue': 13.977566144122}",,
